name,introduction,url
叩问仙道,　　一个凡人少年因为一次意外而误入仙道，在求仙路上挣扎前行。　　仙路难于登天，面对重重险阻，他的求道之心依然不减分毫。　,https://www.bige7.com/book/2408/
聊斋路长生志,　　杨恒的无意中得到一枚石戒指，由此打开了通往另外一个世界的大门。        这是一个神奇又危险的世界，妖魔鬼怪，行,https://www.bige7.com/book/2362/
南宋风烟路,　　辛弃疾的词，没有后半阙；岳武穆的兵，不退朱仙镇；徐天骄的箭，守关无一败；林胜南的刀，攻城万里血；燕落秋的美，看脸也看,https://www.bige7.com/book/2334/
神霄之上,天有九霄，而神霄为最高，那神霄之上又是什么地方？传说这里埋葬了无数个时代的强者，亿万生灵，皆长眠于此。（古异第三本剧情流,https://www.bige7.com/book/6303/
我弱我不敢下山在线阅读,我弱我不敢下山在线阅读全文免费阅读由小兵提供。《我弱我不敢下山在线阅读》木下雉水著情节跌宕起伏、扣人心弦，是一本情节与文,https://www.bige7.com/book/38102/
刀笼,天地为牢，造化为笼，谁人又能勘破？,https://www.bige7.com/book/8544/
弃宇宙,　　地球元气复苏了，但这真不是地球灵气复苏的故事，　　而是一个流浪宇宙的故事。,https://www.bige7.com/book/1637/
大数据修仙,　　冯君身为985的双学位，毕业就失业了，在都市中艰难打拼，偏偏还放不下架子，他的处境可想而知。　　直到有一天，他和手机,https://www.bige7.com/book/807/
大道破天,山河千里写伏尸，乾坤百年描恶虎。天地至公如无情，我有赤心一颗，以巡天。————————这里是情何以甚的仙侠世界，欢迎你来,https://www.bige7.com/book/20665/
致力于苟命大业,魔头哈哈大笑：“中了本尊的魔狱焚肠，你们死定了！”众人一片惊慌。魔头：“除非你们有连天花的根部泥土作引！”众修：谁会在意,https://www.bige7.com/book/38210/
我娘子一心向佛,我一个正道栋梁，怎么会是魔？佛门：警惕魔头打佛祖牌……这一个西游的故事从【观音得道】开始。各位书友要是觉得《我娘子一心向,https://www.bige7.com/book/13956/
修仙！我的增益状态没有时限,手机阅读《修仙！我的增益状态没有时限》无弹窗纯文字全文免费阅读吃顿饭，饱食状态作用于自身【饱食每分钟恢复体力值1点，持续,https://www.bige7.com/book/7113/
我在凡人科学修仙,　　洛虹站在黄枫谷山门前，此刻他不得不承认自己穿越到了《凡人》的事实。　　推了推已经不存在的眼镜，洛虹斩钉截铁地道：“和,https://www.bige7.com/book/1837/
仙缘无限,"修真成仙最重要的因素是什么？
　　资质、功法、法宝、丹药？　是，但不全是！
　　修真成仙最重要的是机缘，是运气！只要运气",https://www.bige7.com/book/3184/
养鬼为祸夏一天天九儿,我从出生前就给人算计了，五阴俱全，天生招厉鬼，懂行的先生说我活不过七岁，死后是要给人养成血衣小鬼害人的。外婆为了救我，给,https://www.bige7.com/book/17953/
当卧底不讲武德,手机阅读《当卧底不讲武德》无弹窗纯文字全文免费阅读这是一个仙魔纵横，互相攻伐的混乱世界。一个从现代穿越来的小卧底忽然在魔,https://www.bige7.com/book/52096/
这个世界很危险,诡者，谲也！怪者，异也！这个世界，有诡怪千变万化，捉星拿月；有武者肩挑山河，拳镇九幽；有练气士餐风饮露，剑撼云霄；有书生,https://www.bige7.com/book/10765/
演员，从配角开始,如果你拥有预知未来的能力，你会选择怎样的生活？陈新说“我只想当演员。”各位书友要是觉得《演员，从配角开始》还不错的话请不,https://www.bige7.com/book/30470/
