name,introduction,url
终宋,终宋一朝都未收复燕云，终宋一朝皆被外敌欺侮……南宋将亡之际，那些终宋一朝都没能达成的伟业，他要做到。,https://www.bige7.com/book/7356/
穿越明朝当暴君,　　附身明朝木匠皇帝朱由校，决心当一个最强硬的帝王。　　让皇太极受尽折磨，甚至被处决前还要在西伯利亚为大明服役。　　令士,https://www.bige7.com/book/2972/
长乐公主对我摊牌了,书友群：481159576不知道从什么时候开始，总有一个小跟屁虫跟在罗太岁后面，还总喜欢问些奇奇怪怪的问题。“罗大头，你,https://www.bige7.com/book/13977/
全球诡异：我的身体有点不对劲,内容介绍：全球惊悚游戏降临，时千的身体却在加载的时候发生了变异。【你的全身感受到了恐怖，它们不愿屈服于恐惧，亢奋程度增加,https://www.bige7.com/book/6972/
刘协：我真的只想禅让啊！,我，汉献帝刘协。真的只是想禅让而已啊！为什么所有人都觉得我是中兴之主？曹操你不要跑，我真的想献帝啊！,https://www.bige7.com/book/7979/
三国之吕布是我爹,一朝穿越，回到三国时期！吕熙悲催地发现，吕布居然是他爹！而现在，这位倍儿秀的老爹，正打算刺杀丁原，投效董卓……面对岔路口,https://www.bige7.com/book/14627/
贞观悠闲小地主韦浩李丽质,“陛下，管管你女婿韦憨子吧，他又要在东门外单挑那帮大臣！”一个大臣跑到甘露殿对着李世民喊道。“这个韦憨子，简直就是胡闹，,https://www.bige7.com/book/18194/
七海扬明,日本南美白银，南非盛产黄金，财富汇聚于我，武士献上忠心。暹罗越南粮仓，澳洲广袤牧场，朝鲜铜铁煤矿，南洋遍地蔗糖。印度种茶,https://www.bige7.com/book/22900/
盛唐逆子:李恪传,小兵提供《盛唐逆子李恪传》全集全文阅读。老刑写的这本小说《盛唐逆子李恪传》真的很好看！值得你读一读。,https://www.bige7.com/book/33998/
这是你的江湖呢,乱世当道，做反贼的想当皇帝，当皇帝的想一统天下。这个江湖也不太安稳，当弟子的想做掌门，做掌门的想上武林盟主。大昭王朝南州,https://www.bige7.com/book/14292/
宋煦,　　 辽国、西夏虎视眈眈，靖康之难就在眼前！上有王安石变法，下有旧党把持朝政。穿越成宋哲宗赵煦的猪脚表示我好难。吐槽群号,https://www.bige7.com/book/2001/
大唐：李二偷看我日记本,李奇魂穿大唐，距离玄武门之变还有两个月。然而他却因病在长安城外养身体。意外捡到一本日记本，只要坚持写日记就能抽奖。这种无,https://www.bige7.com/book/14429/
顽贼,大明帝国崇祯二年。曾经强盛的帝国即将崩塌。内有银川驿卒奋臂挥戈，九州幅裂。外有建州新主东征西讨，挥师入关。席卷陕西的旱灾,https://www.bige7.com/book/7067/
抚宋,萧氏高门，功勋世家，父为高官，兄为良将，妹为才女。却旦夕之间，轰然倒塌，兄妹三人，沦落三方，或造反成匪，或流落异族，或刺,https://www.bige7.com/book/23363/
新书,　　新朝末年，王莽改制失败，天下将乱，赤眉绿林义旗高举，刘秀兄弟志在复汉。重生于这样一个时代，当如何？新室已朽，不破不立,https://www.bige7.com/book/1336/
暗影谍云,从白雪皑皑的黑土地，来到风起云涌的沪市，一人多面，他心思细密、他机智灵活、他信仰坚定，周旋于错综复杂的环境中，与日伪展开,https://www.bige7.com/book/14073/
房俊房玄龄是哪部,穿越是一件很有意思的事儿，但是当房俊穿越到那位浑身冒着绿油油光芒的唐朝同名前辈身上，就感觉生活全都不好了……,https://www.bige7.com/book/16743/
封侯,“战场上得不到的，不要期望在谈判桌上得到。”建炎四年的富平之战，是宋金争夺陕西乃至西北的战略决战，宋军惨败，宋朝的战略重,https://www.bige7.com/book/36929/
抗战之草莽英雄,“我和日本人死磕，直到磕死拉倒！”钱小宝平静的说道。,https://www.bige7.com/book/14276/
隋末之大夏龙雀,　　大业九年，李煜来到黎阳码头边，成为叛军杨玄感手下一员；　　这个时代，天下倒悬，民不聊生，反叛者无处不在，苍生离乱；　,https://www.bige7.com/book/348/
